id_sprzedaz,id_restauracji,id_pracownika,id_dania,data
9178,40,722,94,29/01/2020
9179,38,396,92,20/12/2022
9180,26,682,185,29/11/2021
9181,82,337,151,16/07/2020
9182,82,188,17,19/03/2021
9183,24,792,156,24/03/2022
9184,5,473,215,10/10/2021
9185,5,754,223,07/07/2022
9186,79,247,39,14/01/2020
9187,88,164,194,10/12/2020
9188,62,600,147,09/08/2021
9189,49,610,87,24/10/2020
9190,86,695,175,02/12/2022
9191,84,268,250,10/11/2022
9192,16,722,190,21/06/2020
9193,1,505,295,02/03/2022
9194,83,751,163,26/03/2021
9195,61,539,211,06/07/2022
9196,16,808,209,07/12/2022
9197,80,880,67,06/10/2022
9198,97,177,37,28/08/2021
9199,2,518,159,04/04/2022
9200,42,647,213,26/07/2022
9201,82,461,259,08/11/2021
9202,92,974,54,28/02/2022
9203,81,505,229,07/03/2020
9204,3,897,8,21/01/2022
9205,14,275,262,28/04/2022
9206,90,462,181,28/08/2020
9207,15,903,116,30/04/2020
9208,41,867,161,10/07/2020
9209,77,293,154,11/06/2021
9210,31,478,13,14/10/2022
9211,29,374,261,13/09/2022
9212,55,732,188,25/04/2020
9213,89,511,68,17/08/2022
9214,10,541,116,04/01/2021
9215,93,862,103,14/03/2020
9216,29,796,85,08/09/2021
9217,50,181,270,01/10/2020
9218,7,702,55,19/02/2021
9219,23,827,35,02/03/2022
9220,20,149,225,10/03/2020
9221,24,175,25,17/12/2021
9222,6,807,180,10/08/2022
9223,38,613,277,05/05/2022
9224,40,740,291,01/02/2021
9225,49,799,120,10/01/2020
9226,81,183,27,02/03/2021
9227,99,242,296,03/09/2020
9228,92,680,283,19/10/2022
9229,93,614,194,28/03/2022
9230,77,437,53,21/03/2020
9231,31,740,201,30/04/2022
9232,1,171,192,11/08/2020
9233,49,613,43,25/03/2022
9234,58,241,58,18/12/2020
9235,51,805,136,14/07/2022
9236,81,467,280,01/06/2020
9237,82,678,85,25/05/2020
9238,71,442,228,28/09/2020
9239,49,531,272,13/03/2020
9240,19,241,94,24/09/2021
9241,60,914,237,07/04/2020
9242,61,626,60,10/10/2020
9243,42,593,237,06/09/2020
9244,88,413,204,02/05/2021
9245,59,750,232,07/10/2021
9246,39,176,204,30/10/2021
9247,22,288,121,01/04/2022
9248,77,732,247,28/02/2021
9249,70,888,181,23/05/2021
9250,87,974,45,28/10/2020
9251,99,599,96,17/10/2020
9252,46,286,97,21/10/2021
9253,13,594,153,15/08/2020
9254,14,232,189,21/02/2021
9255,99,165,240,18/07/2020
9256,98,786,270,01/11/2020
9257,70,462,1,09/01/2021
9258,54,921,112,05/08/2021
9259,34,877,158,26/11/2022
9260,31,662,20,10/07/2022
9261,28,726,148,24/11/2021
9262,95,830,238,09/08/2022
9263,44,320,254,12/09/2021
9264,14,936,38,13/04/2022
9265,62,514,286,31/10/2021
9266,94,527,244,15/10/2022
9267,72,586,77,01/11/2022
9268,70,182,49,19/08/2022
9269,9,855,13,15/02/2021
9270,28,444,148,27/12/2020
9271,92,536,244,26/12/2020
9272,41,732,182,27/01/2020
9273,51,585,264,16/05/2021
9274,39,291,99,16/06/2022
9275,67,637,292,04/07/2020
9276,87,982,163,08/12/2021
9277,78,386,182,14/02/2022
9278,36,529,198,10/03/2020
9279,13,219,189,08/08/2021
9280,71,224,144,30/06/2022
9281,86,441,282,14/09/2021
9282,19,289,289,13/09/2021
9283,44,909,75,03/08/2020
9284,63,176,246,26/04/2020
9285,86,965,26,12/03/2021
9286,30,919,200,10/02/2020
9287,86,799,180,02/01/2021
9288,7,883,191,26/07/2022
9289,68,877,265,06/01/2020
9290,69,702,87,10/05/2022
9291,99,643,294,26/08/2021
9292,25,466,185,16/05/2022
9293,38,151,153,14/06/2021
9294,98,758,99,08/06/2022
9295,72,705,236,25/10/2022
9296,13,906,78,23/12/2020
9297,76,251,238,27/11/2021
9298,94,262,105,08/03/2020
9299,36,431,300,18/06/2020
9300,52,966,154,23/12/2021
9301,6,719,19,26/03/2022
9302,66,291,47,02/08/2020
9303,31,822,108,24/07/2022
9304,65,695,5,06/05/2021
9305,69,602,135,27/04/2020
9306,65,483,226,04/01/2021
9307,26,200,25,04/12/2022
9308,89,904,15,18/08/2022
9309,81,148,217,28/10/2020
9310,72,757,20,13/04/2020
9311,41,740,158,10/06/2022
9312,5,965,24,22/01/2021
9313,40,501,38,15/10/2022
9314,27,584,286,16/03/2021
9315,26,673,152,24/03/2021
9316,9,935,172,27/05/2020
9317,3,727,10,03/05/2020
9318,97,708,72,03/02/2021
9319,96,685,262,21/11/2021
9320,43,267,86,03/12/2021
9321,66,974,14,06/12/2020
9322,51,864,245,21/01/2022
9323,89,517,199,19/05/2020
9324,42,756,262,28/08/2022
9325,50,946,241,19/10/2021
9326,37,200,239,23/12/2022
9327,92,171,50,09/01/2022
9328,65,595,13,02/12/2021
9329,62,321,244,16/10/2022
9330,60,721,289,30/06/2020
9331,39,558,126,11/02/2020
9332,86,541,254,04/09/2020
9333,81,452,211,11/03/2022
9334,30,416,129,31/05/2020
9335,46,986,294,22/10/2021
9336,34,778,275,07/04/2022
9337,27,334,153,04/06/2021
9338,99,920,149,25/09/2021
9339,10,814,47,18/02/2021
9340,48,169,221,11/06/2022
9341,79,296,30,22/12/2021
9342,50,286,68,17/10/2020
9343,85,801,220,06/02/2022
9344,97,524,276,09/09/2021
9345,57,159,110,08/11/2021
9346,55,159,25,19/08/2021
9347,67,435,220,08/01/2022
9348,1,750,184,10/01/2022
9349,14,219,170,13/04/2021
9350,41,450,97,21/01/2022
9351,9,924,282,17/04/2021
9352,30,380,278,02/11/2021
9353,48,711,26,26/11/2021
9354,20,270,172,24/11/2021
9355,59,490,243,05/06/2020
9356,35,258,31,01/04/2022
9357,44,944,271,12/12/2022
9358,58,223,20,26/08/2022
9359,24,309,232,14/02/2021
9360,85,306,246,07/03/2020
9361,23,657,90,14/11/2020
9362,60,211,164,25/12/2022
9363,66,346,72,29/11/2021
9364,45,262,196,26/12/2022
9365,11,742,197,27/05/2020
9366,29,911,259,14/10/2022
9367,82,621,82,17/03/2022
9368,27,581,59,12/05/2022
9369,47,396,218,01/07/2020
9370,57,508,142,04/08/2020
9371,45,905,148,28/10/2021
9372,94,516,223,29/09/2020
9373,1,690,125,20/01/2020
9374,66,715,277,15/10/2021
9375,83,931,238,23/12/2021
9376,70,444,240,22/12/2021
9377,34,647,293,23/12/2022
9378,95,446,135,30/06/2020
9379,90,706,94,06/03/2020
9380,33,533,254,05/10/2021
9381,91,591,121,08/07/2022
9382,69,160,145,04/03/2021
9383,32,372,144,03/07/2022
9384,47,343,298,02/07/2022
9385,30,480,36,22/02/2021
9386,39,626,191,25/06/2022
9387,51,327,20,14/04/2021
9388,61,822,28,17/03/2021
9389,66,387,37,02/01/2021
9390,27,266,101,06/03/2020
9391,44,675,275,29/10/2021
9392,80,172,279,03/12/2020
9393,47,728,130,26/03/2022
9394,21,522,251,03/09/2020
9395,95,648,145,11/02/2020
9396,74,991,264,28/01/2021
9397,23,649,32,17/11/2022
9398,94,805,195,12/05/2020
9399,43,688,66,27/11/2020
9400,32,674,68,03/02/2020
9401,85,856,287,19/11/2020
9402,24,624,280,09/10/2021
9403,79,528,234,18/06/2021
9404,26,712,280,03/10/2021
9405,68,220,1,13/03/2022
9406,92,201,137,11/10/2022
9407,8,153,59,15/05/2022
9408,55,800,99,09/08/2020
9409,45,820,221,29/08/2022
9410,34,956,12,25/07/2021
9411,85,517,93,15/09/2021
9412,94,331,158,30/05/2021
9413,73,485,161,29/10/2021
9414,79,545,89,21/06/2020
9415,50,988,118,21/08/2020
9416,64,373,259,05/01/2020
9417,47,714,285,11/06/2020
9418,3,838,178,19/02/2021
9419,45,535,76,25/01/2020
9420,37,663,267,09/02/2022
9421,57,163,35,23/01/2022
9422,76,794,258,24/02/2021
9423,24,546,29,28/04/2020
9424,14,409,191,12/06/2021
9425,83,708,79,14/10/2022
9426,36,687,242,01/10/2022
9427,28,300,15,29/08/2021
9428,70,902,2,12/10/2022
9429,14,849,35,27/03/2021
9430,51,986,196,27/09/2020
9431,19,805,197,19/02/2021
9432,44,545,31,13/01/2021
9433,86,536,20,28/06/2022
9434,2,858,41,25/04/2022
9435,90,298,143,13/10/2020
9436,23,650,87,15/10/2021
9437,83,745,16,02/03/2021
9438,88,949,4,25/05/2020
9439,75,853,201,19/11/2020
9440,22,989,140,04/10/2022
9441,85,586,156,06/11/2021
9442,31,460,212,16/02/2021
9443,8,486,196,09/04/2020
9444,18,252,281,29/08/2021
9445,49,677,76,23/02/2020
9446,2,450,294,18/03/2021
9447,16,501,265,09/07/2020
9448,6,270,217,15/04/2021
9449,74,861,154,28/07/2022
9450,38,176,257,03/02/2021
9451,33,977,113,18/02/2022
9452,13,710,248,14/07/2020
9453,17,269,219,05/03/2020
9454,75,158,268,07/07/2021
9455,100,884,269,01/05/2021
9456,1,919,89,20/12/2022
9457,35,289,282,14/03/2022
9458,3,422,80,01/09/2020
9459,52,589,156,30/06/2020
9460,93,385,107,17/02/2022
9461,91,208,80,21/02/2021
9462,27,465,205,17/11/2021
9463,28,195,1,22/10/2021
9464,88,190,39,02/05/2021
9465,68,813,291,09/01/2021
9466,77,147,86,10/06/2020
9467,34,533,132,04/12/2021
9468,83,500,169,16/12/2020
9469,59,930,23,04/11/2021
9470,33,587,70,16/08/2020
9471,66,963,212,19/09/2020
9472,35,733,96,27/03/2022
9473,25,249,44,24/07/2022
9474,14,960,130,21/04/2022
9475,94,944,179,15/05/2021
9476,47,742,104,16/03/2020
9477,59,334,125,17/12/2020
9478,66,539,96,19/03/2022
9479,61,777,246,10/06/2022
9480,35,684,199,24/05/2022
9481,71,287,160,25/07/2020
9482,38,801,66,01/09/2020
9483,18,546,260,03/05/2022
9484,79,859,233,11/05/2022
9485,82,207,20,25/08/2020
9486,28,254,278,23/03/2021
9487,65,495,50,26/08/2022
9488,23,258,231,20/08/2021
9489,90,279,69,19/09/2020
9490,88,333,224,23/05/2020
9491,15,470,70,01/12/2021
9492,94,283,210,26/06/2022
9493,32,320,172,01/06/2020
9494,75,596,8,11/08/2022
9495,95,563,68,02/10/2022
9496,65,213,162,12/01/2021
9497,22,181,281,07/04/2021
9498,12,691,215,26/11/2021
9499,97,610,241,13/10/2022
9500,89,932,40,15/02/2020
9501,59,618,185,01/05/2022
9502,85,949,21,14/03/2020
9503,84,980,106,09/02/2022
9504,28,441,53,24/08/2021
9505,4,933,149,24/09/2020
9506,9,703,248,21/05/2020
9507,9,268,117,12/10/2020
9508,31,502,66,04/05/2021
9509,18,361,291,28/04/2020
9510,91,304,241,29/03/2020
9511,24,910,101,26/03/2022
9512,62,309,17,06/10/2021
9513,46,258,141,06/07/2022
9514,17,184,200,27/06/2021
9515,46,505,28,30/12/2020
9516,83,732,204,01/05/2020
9517,34,448,253,24/09/2021
9518,92,374,44,19/11/2021
9519,81,149,123,28/06/2020
9520,69,834,30,29/03/2020
9521,65,985,67,25/06/2022
9522,11,633,184,15/03/2022
9523,38,608,178,21/03/2020
9524,75,341,16,24/02/2020
9525,78,789,181,25/11/2022
9526,32,900,68,27/09/2021
9527,42,592,22,19/09/2020
9528,31,404,144,07/08/2022
9529,46,215,46,06/03/2020
9530,67,912,100,02/09/2022
9531,92,267,33,11/08/2022
9532,96,982,54,03/05/2020
9533,70,256,59,05/11/2021
9534,66,738,259,23/09/2021
9535,37,878,76,04/07/2021
9536,13,923,242,25/03/2022
9537,35,917,264,06/01/2021
9538,84,303,260,05/01/2021
9539,12,318,71,27/02/2022
9540,47,636,196,30/03/2021
9541,71,950,215,26/12/2021
9542,96,461,10,24/10/2020
9543,19,859,199,25/09/2021
9544,84,165,42,02/07/2021
9545,51,969,201,13/09/2020
9546,89,935,132,13/07/2021
9547,49,300,36,12/12/2021
9548,88,660,86,25/07/2022
9549,39,679,285,14/11/2020
9550,31,720,41,26/07/2021
9551,22,890,142,12/12/2022
9552,6,553,127,03/08/2022
9553,79,804,106,16/03/2022
9554,60,916,135,23/10/2020
9555,45,739,196,06/06/2020
9556,74,460,231,20/04/2021
9557,48,757,271,18/07/2020
9558,89,281,34,18/06/2022
9559,18,974,165,10/10/2022
9560,88,267,74,30/01/2021
9561,1,551,150,14/04/2021
9562,40,666,85,23/01/2020
9563,66,244,209,25/01/2021
9564,45,424,11,17/04/2022
9565,97,535,163,01/09/2021
9566,69,440,210,12/01/2020
9567,32,680,276,19/05/2022
9568,8,744,4,20/11/2020
9569,47,781,196,30/07/2020
9570,29,483,267,11/07/2021
9571,52,902,147,16/03/2022
9572,43,419,24,25/02/2021
9573,69,194,101,04/12/2022
9574,47,390,115,11/03/2020
9575,12,994,75,02/04/2021
9576,42,357,267,03/03/2020
9577,97,521,247,02/11/2022
9578,79,220,101,21/02/2020
9579,24,463,212,16/03/2022
9580,49,294,55,18/02/2022
9581,98,840,90,16/06/2022
9582,77,979,261,19/12/2021
9583,40,839,130,17/10/2020
9584,67,176,45,07/03/2022
9585,59,192,184,05/03/2022
9586,26,156,203,31/10/2022
9587,17,705,274,14/03/2020
9588,67,431,255,03/02/2021
9589,75,636,182,03/12/2021
9590,1,160,22,18/02/2022
9591,38,191,187,02/07/2020
9592,14,613,231,05/01/2020
9593,85,987,189,10/04/2022
9594,38,645,271,24/05/2020
9595,41,572,95,02/01/2022
9596,1,640,257,11/05/2020
9597,87,529,6,16/11/2021
9598,95,574,294,12/01/2020
9599,14,379,85,28/08/2021
9600,91,664,124,16/07/2022
9601,40,182,22,12/01/2020
9602,52,891,257,14/06/2022
9603,90,483,22,28/01/2021
9604,7,152,67,03/10/2022
9605,72,671,199,25/11/2021
9606,20,954,268,11/04/2021
9607,40,997,26,13/02/2021
9608,9,490,36,24/04/2020
9609,100,979,185,30/11/2022
9610,48,875,82,27/03/2021
9611,33,579,171,13/04/2021
9612,9,871,17,20/05/2022
9613,38,662,271,13/11/2021
9614,38,830,271,15/06/2022
9615,58,818,230,14/07/2022
9616,68,555,110,17/12/2022
9617,53,685,16,01/01/2020
9618,67,363,122,17/04/2022
9619,76,828,120,18/08/2020
9620,5,759,162,19/09/2022
9621,76,627,112,28/01/2022
9622,11,957,177,22/10/2021
9623,63,841,67,05/02/2021
9624,3,211,101,27/03/2020
9625,47,332,77,01/01/2022
9626,68,283,271,28/08/2021
9627,77,791,4,05/09/2020
9628,20,552,146,26/06/2021
9629,71,345,110,30/08/2021
9630,9,159,84,14/01/2021
9631,12,937,143,17/11/2020
9632,79,561,145,23/07/2022
9633,78,843,125,01/06/2021
9634,8,845,251,31/03/2022
9635,39,531,58,15/10/2021
9636,67,798,88,30/09/2022
9637,73,745,59,01/08/2020
9638,89,658,127,02/12/2021
9639,36,702,100,03/07/2021
9640,98,296,249,06/12/2020
9641,46,895,201,17/04/2022
9642,56,395,32,13/10/2021
9643,30,897,263,31/03/2022
9644,30,823,60,14/06/2021
9645,12,270,61,16/10/2022
9646,10,667,255,12/11/2020
9647,81,728,230,27/09/2020
9648,55,954,157,16/12/2021
9649,91,701,156,29/10/2020
9650,92,988,179,07/11/2022
9651,95,787,297,05/02/2021
9652,69,251,39,20/08/2022
9653,37,303,147,09/12/2021
9654,5,502,2,16/05/2021
9655,94,687,131,30/06/2022
9656,47,399,171,01/10/2020
9657,8,652,210,14/10/2020
9658,58,170,236,10/03/2021
9659,57,384,82,11/12/2022
9660,32,496,181,26/06/2020
9661,35,548,189,14/06/2021
9662,28,553,132,08/11/2021
9663,20,336,260,24/05/2022
9664,35,869,260,19/08/2021
9665,96,318,106,12/10/2022
9666,41,303,225,28/07/2022
9667,34,643,83,22/03/2020
9668,6,395,132,26/02/2022
9669,56,717,264,24/02/2022
9670,45,611,20,07/09/2020
9671,97,284,43,11/07/2021
9672,2,482,250,06/12/2022
9673,83,940,215,25/07/2021
9674,34,758,201,11/02/2022
9675,8,724,3,19/06/2022
9676,42,191,81,16/10/2021
9677,39,150,198,07/04/2021
9678,29,817,30,25/01/2022
9679,44,434,58,20/04/2020
9680,65,160,99,24/09/2022
9681,50,151,196,03/03/2020
9682,80,427,118,19/10/2022
9683,22,431,287,12/09/2022
9684,56,705,14,16/08/2022
9685,29,991,91,24/12/2020
9686,87,400,173,25/11/2020
9687,92,267,2,29/03/2022
9688,29,441,202,26/07/2022
9689,25,539,210,02/01/2022
9690,98,382,168,11/07/2022
9691,4,286,115,29/08/2022
9692,61,300,32,14/09/2022
9693,19,946,115,25/06/2021
9694,25,913,266,19/05/2022
9695,3,173,101,16/02/2021
9696,94,781,270,01/08/2021
9697,38,577,163,11/09/2022
9698,69,181,113,24/11/2020
9699,30,744,47,29/10/2021
9700,6,997,136,09/11/2022
9701,65,582,34,27/08/2020
9702,32,259,238,05/03/2020
9703,64,669,231,09/05/2021
9704,50,344,178,21/11/2020
9705,43,296,6,24/12/2020
9706,99,421,33,25/08/2021
9707,78,475,171,27/12/2020
9708,20,960,96,24/03/2022
9709,60,468,174,29/04/2020
9710,42,976,233,27/06/2022
9711,73,877,59,27/07/2021
9712,19,393,285,10/09/2022
9713,54,967,33,06/05/2022
9714,8,314,230,20/12/2022
9715,45,799,242,01/06/2021
9716,80,630,54,15/09/2021
9717,49,635,253,16/08/2020
9718,85,572,213,08/10/2020
9719,31,406,13,09/03/2021
9720,46,845,272,28/11/2021
9721,64,636,142,28/11/2022
9722,11,751,191,02/11/2022
9723,17,309,19,14/08/2021
9724,60,158,227,24/11/2020
9725,35,443,58,25/08/2020
9726,66,738,73,05/05/2021
9727,21,419,250,09/11/2021
9728,20,983,125,22/02/2021
9729,19,476,154,18/12/2022
9730,74,309,180,22/01/2020
9731,15,936,158,19/12/2020
9732,26,355,212,28/04/2020
9733,14,589,10,05/07/2020
9734,17,197,108,02/04/2021
9735,34,716,276,21/09/2020
9736,94,765,101,24/09/2022
9737,80,141,18,14/07/2020
9738,77,279,126,19/10/2020
9739,67,489,189,02/11/2022
9740,87,727,12,27/04/2021
9741,21,605,60,07/10/2022
9742,99,711,289,14/07/2020
9743,77,231,139,08/07/2020
9744,43,247,122,22/01/2022
9745,4,967,19,23/12/2022
9746,22,581,116,19/11/2021
9747,68,208,100,06/05/2021
9748,12,368,134,27/10/2020
9749,82,902,217,14/10/2022
9750,76,896,163,11/05/2021
9751,66,786,300,21/09/2022
9752,59,874,91,22/06/2022
9753,9,784,298,08/08/2021
9754,45,482,14,05/03/2022
9755,33,219,108,12/05/2021
9756,75,853,18,23/10/2022
9757,14,551,91,01/08/2021
9758,72,921,51,28/06/2021
9759,86,416,44,26/01/2020
9760,83,567,238,13/07/2022
9761,8,474,232,24/06/2022
9762,33,179,271,04/05/2021
9763,61,692,186,16/11/2020
9764,87,152,109,29/03/2020
9765,8,283,6,11/04/2021
9766,77,908,135,10/07/2022
9767,94,632,105,05/10/2020
9768,21,541,125,01/03/2022
9769,40,466,135,07/02/2021
9770,66,386,81,24/06/2022
9771,45,930,71,11/03/2020
9772,35,346,84,20/12/2021
9773,79,623,8,21/05/2020
9774,83,191,48,07/08/2021
9775,66,603,194,24/02/2022
9776,4,748,75,20/06/2022
9777,21,832,282,27/07/2021
9778,18,737,221,21/08/2021
9779,19,862,285,13/10/2022
9780,33,540,186,19/01/2021
9781,92,756,88,19/06/2022
9782,42,478,202,02/06/2020
9783,30,468,267,08/02/2021
9784,65,576,204,25/05/2021
9785,92,812,168,29/07/2021
9786,90,572,260,19/06/2022
9787,18,174,231,30/12/2020
9788,35,757,121,21/07/2020
9789,78,518,187,08/11/2022
9790,95,709,132,12/02/2020
9791,41,955,285,26/06/2020
9792,65,191,71,25/05/2020
9793,46,690,51,12/08/2020
9794,66,771,33,18/02/2021
9795,88,849,48,19/05/2021
9796,98,690,249,23/03/2021
9797,99,358,145,26/03/2022
9798,17,848,30,25/06/2021
9799,81,448,212,27/12/2020
9800,90,669,272,02/05/2022
9801,54,549,38,15/02/2021
9802,13,331,16,22/06/2022
9803,75,175,51,18/07/2022
9804,83,604,246,12/04/2022
9805,43,369,123,30/01/2022
9806,49,257,2,10/11/2020
9807,90,319,1,11/06/2021
9808,82,447,143,20/03/2022
9809,20,977,124,01/10/2021
9810,58,519,145,19/08/2020
9811,83,204,72,01/05/2022
9812,17,718,122,22/10/2020
9813,38,554,7,31/12/2021
9814,44,573,67,24/10/2021
9815,60,338,234,23/06/2022
9816,96,440,252,16/04/2020
9817,45,697,179,23/11/2020
9818,25,420,267,15/12/2022
9819,75,511,181,11/03/2022
9820,66,790,135,29/09/2022
9821,31,408,273,19/12/2021
9822,37,894,88,03/02/2020
9823,61,543,22,17/06/2021
9824,91,287,100,30/03/2022
9825,76,897,150,07/01/2022
9826,10,575,118,20/04/2021
9827,59,659,165,23/10/2020
9828,2,961,135,09/11/2020
9829,61,413,262,23/02/2021
9830,7,777,99,18/09/2020
9831,68,422,193,02/12/2022
9832,87,241,141,30/07/2020
9833,53,508,228,21/05/2020
9834,18,680,62,01/03/2020
9835,90,305,285,22/11/2020
9836,49,835,110,19/10/2022
9837,21,519,115,01/04/2021
9838,99,142,72,01/10/2022
9839,6,196,99,08/10/2022
9840,58,189,211,05/07/2022
9841,12,366,190,09/05/2021
9842,2,743,33,08/11/2022
9843,61,544,237,04/02/2020
9844,39,884,232,10/05/2022
9845,10,350,49,15/12/2020
9846,28,856,29,04/08/2021
9847,41,615,146,06/10/2021
9848,42,416,22,16/06/2020
9849,87,923,210,21/07/2021
9850,83,674,172,07/06/2021
9851,89,888,194,10/07/2020
9852,27,989,233,18/01/2020
9853,86,958,71,26/04/2022
9854,75,349,6,14/11/2020
9855,83,484,18,13/03/2020
9856,79,347,250,06/12/2020
9857,7,722,118,05/04/2020
9858,19,422,154,18/08/2020
9859,4,210,96,26/11/2020
9860,40,637,137,04/02/2020
9861,91,369,286,12/03/2021
9862,49,550,18,03/10/2022
9863,72,807,44,03/10/2022
9864,15,303,136,04/11/2021
9865,15,484,136,14/04/2020
9866,70,347,228,24/05/2021
9867,88,764,24,25/06/2022
9868,50,330,247,08/12/2020
9869,14,384,224,23/05/2022
9870,78,555,274,27/07/2021
9871,71,558,32,26/02/2021
9872,33,353,177,10/04/2021
9873,28,688,217,03/02/2022
9874,79,938,234,16/04/2022
9875,43,837,72,21/09/2020
9876,8,530,156,10/05/2020
9877,96,984,186,01/03/2022
9878,51,190,154,28/12/2020
9879,82,287,171,13/08/2020
9880,98,866,265,22/12/2020
9881,19,491,283,26/06/2020
9882,46,272,69,06/01/2020
9883,84,509,3,10/06/2021
9884,79,734,223,25/07/2022
9885,7,209,211,12/09/2020
9886,27,511,243,18/03/2021
9887,60,722,281,07/02/2020
9888,24,143,213,22/09/2022
9889,100,931,122,03/07/2022
9890,88,797,95,04/02/2022
9891,58,483,243,29/06/2022
9892,53,576,51,19/02/2022
9893,42,375,97,11/12/2022
9894,69,438,79,16/05/2021
9895,89,963,47,24/08/2022
9896,6,181,77,06/06/2021
9897,28,899,192,18/06/2021
9898,2,189,45,16/02/2021
9899,65,836,169,24/06/2022
9900,34,818,243,22/09/2020
9901,18,245,116,22/12/2022
9902,96,965,262,19/05/2021
9903,53,195,275,10/12/2020
9904,72,893,148,18/11/2021
9905,64,438,156,27/06/2020
9906,66,635,140,04/08/2021
9907,27,719,186,03/06/2021
9908,25,547,32,09/06/2022
9909,71,230,36,16/06/2022
9910,36,205,239,02/07/2020
9911,9,208,167,26/12/2021
9912,39,291,288,28/04/2021
9913,66,289,130,12/10/2020
9914,65,577,131,30/05/2021
9915,12,271,82,07/05/2020
9916,67,909,198,15/06/2021
9917,79,672,119,01/03/2021
9918,31,620,251,01/10/2020
9919,39,190,76,05/06/2020
9920,99,303,133,17/02/2022
9921,83,622,119,12/10/2021
9922,6,223,146,06/09/2021
9923,32,186,36,31/12/2020
9924,97,943,135,18/03/2022
9925,65,941,54,17/11/2021
9926,30,936,108,23/02/2020
9927,57,410,118,27/11/2020
9928,53,905,278,14/10/2022
9929,86,351,86,18/02/2022
9930,66,798,85,13/03/2020
9931,61,616,198,18/09/2020
9932,26,567,125,24/01/2021
9933,59,455,263,10/07/2020
9934,73,539,137,10/11/2020
9935,79,691,32,01/08/2021
9936,64,729,118,31/05/2022
9937,58,392,166,14/02/2020
9938,4,870,93,14/08/2022
9939,39,457,270,26/04/2022
9940,64,175,216,06/07/2020
9941,13,339,179,10/07/2021
9942,47,481,116,21/01/2020
9943,89,390,119,07/11/2020
9944,15,152,126,20/11/2022
9945,21,669,29,05/10/2022
9946,100,269,224,30/01/2022
9947,69,840,262,13/11/2021
9948,40,259,46,04/08/2020
9949,9,370,175,01/02/2022
9950,58,920,179,02/07/2020
9951,65,822,113,29/04/2021
9952,86,521,169,03/02/2022
9953,80,661,40,13/12/2021
9954,25,742,162,06/09/2021
9955,10,542,91,22/10/2022
9956,91,416,122,09/12/2022
9957,97,690,105,13/07/2022
9958,73,205,263,25/07/2022
9959,36,959,142,02/05/2022
9960,71,249,6,16/01/2020
9961,6,605,91,13/09/2021
9962,48,514,251,25/08/2021
9963,35,479,264,26/12/2021
9964,6,737,64,06/05/2020
9965,50,757,92,02/05/2022
9966,14,157,140,21/04/2022
9967,94,655,206,11/04/2020
9968,21,794,23,21/06/2021
9969,89,693,91,13/11/2021
9970,34,739,77,23/04/2020
9971,98,256,247,06/03/2021
9972,79,184,185,10/05/2021
9973,38,316,252,06/11/2021
9974,93,829,37,07/01/2020
9975,79,942,62,17/05/2022
9976,80,445,88,10/07/2021
9977,33,950,224,12/02/2020
9978,92,775,184,07/02/2021
9979,30,930,214,02/08/2022
9980,86,558,243,29/07/2022
9981,40,436,55,08/10/2022
9982,43,902,151,08/04/2020
9983,9,595,4,12/05/2022
9984,30,560,135,07/12/2021
9985,79,440,50,05/05/2021
9986,65,708,19,01/08/2021
9987,67,833,241,02/11/2020
9988,83,770,97,02/03/2021
9989,54,357,168,20/01/2020
9990,84,332,108,29/04/2022
9991,22,451,77,12/04/2021
9992,85,887,213,23/08/2020
9993,70,618,71,02/10/2020
9994,91,528,249,03/12/2021
9995,70,760,74,02/03/2022
9996,11,765,157,18/12/2022
9997,79,679,106,25/06/2021
9998,1,338,118,11/02/2022
